run_id,instance_id,category,official_resolved,match_mode,source_run_id,source_instance_id,source_config_id
assignment-case-v1:e6cbd6e25fbb8593a31b77dae2bcfa6866664ed1f610d084c6642104a6b1e056,sympy__sympy-13773,sympy/sympy,False,exact_run_id,assignment-case-v1:e6cbd6e25fbb8593a31b77dae2bcfa6866664ed1f610d084c6642104a6b1e056,sympy__sympy-13773,shared-baseline
assignment-case-v1:e7e22fdd4d738e72a4d372dde587d8a0a45bd855e0454107c9f8e4edd12a6e4e,pytest-dev__pytest-5809,pytest-dev/pytest,True,exact_run_id,assignment-case-v1:e7e22fdd4d738e72a4d372dde587d8a0a45bd855e0454107c9f8e4edd12a6e4e,pytest-dev__pytest-5809,shared-baseline
assignment-case-v1:e871e37eb54f88abe2eb5283d3fa42efb75d18d2319df9861c57ec46634a8b20,sympy__sympy-24909,sympy/sympy,False,exact_run_id,assignment-case-v1:e871e37eb54f88abe2eb5283d3fa42efb75d18d2319df9861c57ec46634a8b20,sympy__sympy-24909,shared-baseline
assignment-case-v1:e99e9eb435602e0bcfbccd1d1ff5f73496bdb04e6709114dcb6cccc0e7d4bb72,sympy__sympy-14396,sympy/sympy,False,exact_run_id,assignment-case-v1:e99e9eb435602e0bcfbccd1d1ff5f73496bdb04e6709114dcb6cccc0e7d4bb72,sympy__sympy-14396,shared-baseline
assignment-case-v1:ea499ee155b4c4ae333d3f5ec30d04822af0f5790869fd7a4f3e948738dd5e3c,django__django-15819,django/django,False,exact_run_id,assignment-case-v1:ea499ee155b4c4ae333d3f5ec30d04822af0f5790869fd7a4f3e948738dd5e3c,django__django-15819,shared-baseline
assignment-case-v1:ea8c504259bb654aaee75bff500d44aa5d2b2edf42ca5d7204644a628d97ba41,astropy__astropy-8707,astropy/astropy,True,exact_run_id,assignment-case-v1:ea8c504259bb654aaee75bff500d44aa5d2b2edf42ca5d7204644a628d97ba41,astropy__astropy-8707,shared-baseline
assignment-case-v1:eab1b5ed04a17add724481b72ffb5b185a97be4271d9f7db2e11c19f9683cfd6,django__django-16816,django/django,False,exact_run_id,assignment-case-v1:eab1b5ed04a17add724481b72ffb5b185a97be4271d9f7db2e11c19f9683cfd6,django__django-16816,shared-baseline
assignment-case-v1:eb8a6cd9dc0d53d1539e37cb3554de218694949693c6be59f2cb6b57e513f067,django__django-16255,django/django,True,exact_run_id,assignment-case-v1:eb8a6cd9dc0d53d1539e37cb3554de218694949693c6be59f2cb6b57e513f067,django__django-16255,shared-baseline
assignment-case-v1:ebbe0c2bfa75cefd8afda1e98d0637f92d5a59c5eddaadaf1d3aed3c6c0e5e5a,django__django-14667,django/django,False,exact_run_id,assignment-case-v1:ebbe0c2bfa75cefd8afda1e98d0637f92d5a59c5eddaadaf1d3aed3c6c0e5e5a,django__django-14667,shared-baseline
assignment-case-v1:ec1a1f5ec2579ead434cbd990ccae69f5a68e30272a361e0593ce991d14b2395,django__django-14631,django/django,False,exact_run_id,assignment-case-v1:ec1a1f5ec2579ead434cbd990ccae69f5a68e30272a361e0593ce991d14b2395,django__django-14631,shared-baseline
assignment-case-v1:ee3b762c3f310d8c26ba1c4137762fdc596da5a103684811cd02568a86bebc1d,matplotlib__matplotlib-13989,matplotlib/matplotlib,True,exact_run_id,assignment-case-v1:ee3b762c3f310d8c26ba1c4137762fdc596da5a103684811cd02568a86bebc1d,matplotlib__matplotlib-13989,shared-baseline
assignment-case-v1:efc5abf77617ac555f376e03a2b97eb1bb3a2eaf9efbe0be15ddefc93dad913a,django__django-11532,django/django,False,exact_run_id,assignment-case-v1:efc5abf77617ac555f376e03a2b97eb1bb3a2eaf9efbe0be15ddefc93dad913a,django__django-11532,shared-baseline
assignment-case-v1:f00ccb5d293f81f52229cf10b6036ee73903cb4bbc1540ae5afe95bc960d04af,django__django-10914,django/django,True,exact_run_id,assignment-case-v1:f00ccb5d293f81f52229cf10b6036ee73903cb4bbc1540ae5afe95bc960d04af,django__django-10914,shared-baseline
assignment-case-v1:f0c78f0a748bdbb2074f7301a89208ebb7b54c119f6ed4280de5d2fb305b6799,django__django-13448,django/django,False,exact_run_id,assignment-case-v1:f0c78f0a748bdbb2074f7301a89208ebb7b54c119f6ed4280de5d2fb305b6799,django__django-13448,shared-baseline
assignment-case-v1:f11e018669284ec8ee050991d068c46b443af70590e9abd4afe77a6a1063c068,django__django-16938,django/django,False,exact_run_id,assignment-case-v1:f11e018669284ec8ee050991d068c46b443af70590e9abd4afe77a6a1063c068,django__django-16938,shared-baseline
assignment-case-v1:f137ca8b39ec593fe336f918e13999337d76b68bd2b4fb9298f4fefa3725e02e,django__django-15128,django/django,False,exact_run_id,assignment-case-v1:f137ca8b39ec593fe336f918e13999337d76b68bd2b4fb9298f4fefa3725e02e,django__django-15128,shared-baseline
assignment-case-v1:f1f08fb8c2a1c39e2d417507f98b71b523b2b38a978c2ead08ad950dbfd06286,matplotlib__matplotlib-24570,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:f1f08fb8c2a1c39e2d417507f98b71b523b2b38a978c2ead08ad950dbfd06286,matplotlib__matplotlib-24570,shared-baseline
assignment-case-v1:f1f7abbd07d92360ad329b832f209e9e9a6901162dbb61e6bc20263382bb5750,django__django-14155,django/django,False,exact_run_id,assignment-case-v1:f1f7abbd07d92360ad329b832f209e9e9a6901162dbb61e6bc20263382bb5750,django__django-14155,shared-baseline
assignment-case-v1:f2963397443789c0c59955ff14804ecf287dd38e0c1a1bb0ba9c71ac2f408251,django__django-15996,django/django,True,exact_run_id,assignment-case-v1:f2963397443789c0c59955ff14804ecf287dd38e0c1a1bb0ba9c71ac2f408251,django__django-15996,shared-baseline
assignment-case-v1:f31b735961db4646a1738d97a56c19b8cd3082462a87154701451cae02683eff,matplotlib__matplotlib-22871,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:f31b735961db4646a1738d97a56c19b8cd3082462a87154701451cae02683eff,matplotlib__matplotlib-22871,shared-baseline
assignment-case-v1:f61f392239c79a4da8e54e9fb813ac74e41b7ae264093db82f105f79aad980c2,django__django-11815,django/django,True,exact_run_id,assignment-case-v1:f61f392239c79a4da8e54e9fb813ac74e41b7ae264093db82f105f79aad980c2,django__django-11815,shared-baseline
assignment-case-v1:f6823c9d6e998acb9d32732a907a882d092b046b39fdf7ced2de2dd56d1d2a46,scikit-learn__scikit-learn-13779,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:f6823c9d6e998acb9d32732a907a882d092b046b39fdf7ced2de2dd56d1d2a46,scikit-learn__scikit-learn-13779,shared-baseline
assignment-case-v1:f6982513b6d62485fdf626518a5f021e33fc58c4d54be1f4bd0de1758ee58fec,django__django-15790,django/django,True,exact_run_id,assignment-case-v1:f6982513b6d62485fdf626518a5f021e33fc58c4d54be1f4bd0de1758ee58fec,django__django-15790,shared-baseline
assignment-case-v1:f6adeed8516729b5df24a97623f6a09c3d2b656b0bcfd51b379e7436d75bfb71,sphinx-doc__sphinx-7440,sphinx-doc/sphinx,True,exact_run_id,assignment-case-v1:f6adeed8516729b5df24a97623f6a09c3d2b656b0bcfd51b379e7436d75bfb71,sphinx-doc__sphinx-7440,shared-baseline
assignment-case-v1:f6cd4c89889727fdcb8d7cda2ec7f4c6107a02c29481ea3092562944089b0583,django__django-13964,django/django,False,exact_run_id,assignment-case-v1:f6cd4c89889727fdcb8d7cda2ec7f4c6107a02c29481ea3092562944089b0583,django__django-13964,shared-baseline
assignment-case-v1:f6d860570ddf721bde33f6b2bfe64f47c05139e10062b63aec9f202ccd63168d,django__django-16100,django/django,True,exact_run_id,assignment-case-v1:f6d860570ddf721bde33f6b2bfe64f47c05139e10062b63aec9f202ccd63168d,django__django-16100,shared-baseline
assignment-case-v1:f6ee9bf57419826e5843b7bca7ff7582d5cca9dc0d9e4096c1c7dc8d8fbb2156,matplotlib__matplotlib-22719,matplotlib/matplotlib,True,exact_run_id,assignment-case-v1:f6ee9bf57419826e5843b7bca7ff7582d5cca9dc0d9e4096c1c7dc8d8fbb2156,matplotlib__matplotlib-22719,shared-baseline
assignment-case-v1:f70b7000c10162a79673810483df303a1f6d5c22f3494c63f7b9d8de54690fe9,django__django-15277,django/django,True,exact_run_id,assignment-case-v1:f70b7000c10162a79673810483df303a1f6d5c22f3494c63f7b9d8de54690fe9,django__django-15277,shared-baseline
assignment-case-v1:f7447e96bd5eebb60e03289f09af9495344bc3ea782937656479f12599495e6a,sympy__sympy-20154,sympy/sympy,True,exact_run_id,assignment-case-v1:f7447e96bd5eebb60e03289f09af9495344bc3ea782937656479f12599495e6a,sympy__sympy-20154,shared-baseline
assignment-case-v1:f80866fb98b2655d4c79a897f7c940abde4e6d49895cd26973a4e718b6d35ecb,django__django-13121,django/django,False,exact_run_id,assignment-case-v1:f80866fb98b2655d4c79a897f7c940abde4e6d49895cd26973a4e718b6d35ecb,django__django-13121,shared-baseline
assignment-case-v1:f837cda02d31873b8c38f8c325be44e08e931f6beea36b5b597a1b3996aa0dc0,sympy__sympy-18835,sympy/sympy,True,exact_run_id,assignment-case-v1:f837cda02d31873b8c38f8c325be44e08e931f6beea36b5b597a1b3996aa0dc0,sympy__sympy-18835,shared-baseline
assignment-case-v1:f88056bf8c3cd4ebb7d9b01b938b85f9b6143f7ce03837a34a4b34b3740afe39,sympy__sympy-15976,sympy/sympy,False,exact_run_id,assignment-case-v1:f88056bf8c3cd4ebb7d9b01b938b85f9b6143f7ce03837a34a4b34b3740afe39,sympy__sympy-15976,shared-baseline
assignment-case-v1:f88edde848fdc4ad5f80a1f715e36ad44fc174096f2502fcf132848311cf0666,django__django-13821,django/django,True,exact_run_id,assignment-case-v1:f88edde848fdc4ad5f80a1f715e36ad44fc174096f2502fcf132848311cf0666,django__django-13821,shared-baseline
assignment-case-v1:f8bfe9483ddbaf970043a4544bcf5a5175b5e06af30be6393205076c2e6aae3b,sympy__sympy-13480,sympy/sympy,True,exact_run_id,assignment-case-v1:f8bfe9483ddbaf970043a4544bcf5a5175b5e06af30be6393205076c2e6aae3b,sympy__sympy-13480,shared-baseline
assignment-case-v1:fa3360db043ff790cee30536476b79de84d0b2c18c65ff46dc550e8efcce6b3f,sympy__sympy-24213,sympy/sympy,True,exact_run_id,assignment-case-v1:fa3360db043ff790cee30536476b79de84d0b2c18c65ff46dc550e8efcce6b3f,sympy__sympy-24213,shared-baseline
assignment-case-v1:fa6bfdfe3a9b40846d03845371e7efa2d7708661d643a6ec49c4b39cafc87a21,django__django-16667,django/django,False,exact_run_id,assignment-case-v1:fa6bfdfe3a9b40846d03845371e7efa2d7708661d643a6ec49c4b39cafc87a21,django__django-16667,shared-baseline
assignment-case-v1:fae1bb6595c1ccd152f8e86163d95674ce38307496629a293e7c4c54be2aa98c,django__django-16315,django/django,False,exact_run_id,assignment-case-v1:fae1bb6595c1ccd152f8e86163d95674ce38307496629a293e7c4c54be2aa98c,django__django-16315,shared-baseline
assignment-case-v1:fb2a65d94c82bd1030bd62ace02004b7d82d9f75de9e040c7b75a508f521aef1,django__django-12858,django/django,False,exact_run_id,assignment-case-v1:fb2a65d94c82bd1030bd62ace02004b7d82d9f75de9e040c7b75a508f521aef1,django__django-12858,shared-baseline
assignment-case-v1:fcc7c11647d5296d8748d52c7fea5c956b0b0f6b71a5bf362901ee328c528bf2,django__django-14315,django/django,False,exact_run_id,assignment-case-v1:fcc7c11647d5296d8748d52c7fea5c956b0b0f6b71a5bf362901ee328c528bf2,django__django-14315,shared-baseline
assignment-case-v1:fce63cf4fd1c36f01cf62c19b7105e9a6f732e92dea73a8319aae114bc2966eb,django__django-15851,django/django,True,exact_run_id,assignment-case-v1:fce63cf4fd1c36f01cf62c19b7105e9a6f732e92dea73a8319aae114bc2966eb,django__django-15851,shared-baseline
assignment-case-v1:fd32c73bbb957e5dbae3b9de9840b479a0536eb38565fde74d462b971a976ebe,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:fd32c73bbb957e5dbae3b9de9840b479a0536eb38565fde74d462b971a976ebe,scikit-learn__scikit-learn-13439,shared-baseline
assignment-case-v1:fd586d6bbf8de140ea87fac3132c4ab889fc28b460b6792a4d9b673be4b7b6bc,pytest-dev__pytest-7490,pytest-dev/pytest,False,exact_run_id,assignment-case-v1:fd586d6bbf8de140ea87fac3132c4ab889fc28b460b6792a4d9b673be4b7b6bc,pytest-dev__pytest-7490,shared-baseline
assignment-case-v1:fd9d0abb251e65cf87cf808c41400c18147c6e7c07ddc7c59b3e0a87ed1afd99,django__django-14034,django/django,False,exact_run_id,assignment-case-v1:fd9d0abb251e65cf87cf808c41400c18147c6e7c07ddc7c59b3e0a87ed1afd99,django__django-14034,shared-baseline
assignment-case-v1:fd9e97538667718ec28cda5bfd4f7266d72a4502f81d29ce50e2f6754dbff0ab,django__django-12856,django/django,False,exact_run_id,assignment-case-v1:fd9e97538667718ec28cda5bfd4f7266d72a4502f81d29ce50e2f6754dbff0ab,django__django-12856,shared-baseline
assignment-case-v1:fe1bd54652a88ad57afa06fa3d580bf73826b8c624f409ab0a90f0175a12c41a,sphinx-doc__sphinx-7889,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:fe1bd54652a88ad57afa06fa3d580bf73826b8c624f409ab0a90f0175a12c41a,sphinx-doc__sphinx-7889,shared-baseline
assignment-case-v1:fe1e4f66674ef17205e8f9884658775788e59b7342e4c5cfd5f7f26ead2daac1,django__django-12663,django/django,False,exact_run_id,assignment-case-v1:fe1e4f66674ef17205e8f9884658775788e59b7342e4c5cfd5f7f26ead2daac1,django__django-12663,shared-baseline
assignment-case-v1:fe69c872b5ce7d0f7c18e7c7fc53e9eabad5a242039f2a82c08b7a2f25694d2b,django__django-15957,django/django,False,exact_run_id,assignment-case-v1:fe69c872b5ce7d0f7c18e7c7fc53e9eabad5a242039f2a82c08b7a2f25694d2b,django__django-15957,shared-baseline
assignment-case-v1:fe92a02d48834881ffb40f81b0fa74cda68c6deeec0ee7823af9c89e5540f709,django__django-14122,django/django,False,exact_run_id,assignment-case-v1:fe92a02d48834881ffb40f81b0fa74cda68c6deeec0ee7823af9c89e5540f709,django__django-14122,shared-baseline
assignment-case-v1:febdb8130566a31a20f81f4255e3f2319201a54f3e67a08a68eb5caccd52fb9b,sympy__sympy-18532,sympy/sympy,True,exact_run_id,assignment-case-v1:febdb8130566a31a20f81f4255e3f2319201a54f3e67a08a68eb5caccd52fb9b,sympy__sympy-18532,shared-baseline
assignment-case-v1:fee081408ee253778c163f45168759c2da9a584ae0b0b544e4d5cd9e1f5de837,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:fee081408ee253778c163f45168759c2da9a584ae0b0b544e4d5cd9e1f5de837,scikit-learn__scikit-learn-13142,shared-baseline
assignment-case-v1:ff159be01be197ef644d99a50422ac6f6b0554a61f492f9a8a878aa5c59cc448,matplotlib__matplotlib-18869,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:ff159be01be197ef644d99a50422ac6f6b0554a61f492f9a8a878aa5c59cc448,matplotlib__matplotlib-18869,shared-baseline
assignment-case-v1:ff20778cfb95ac112b512c1867758ace649f2edf608920f96d6c2e14f272c660,sphinx-doc__sphinx-7748,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:ff20778cfb95ac112b512c1867758ace649f2edf608920f96d6c2e14f272c660,sphinx-doc__sphinx-7748,shared-baseline
assignment-case-v1:ffa565feeba1ec11fe70c438671b4c1947620d8f318d3a57b18fee640c1f379f,sympy__sympy-13974,sympy/sympy,False,exact_run_id,assignment-case-v1:ffa565feeba1ec11fe70c438671b4c1947620d8f318d3a57b18fee640c1f379f,sympy__sympy-13974,shared-baseline
assignment-case-v1:ffe8a2c3613c3da7b443b805dac5838da048ede22b197542531638fedf2e527c,django__django-16256,django/django,False,exact_run_id,assignment-case-v1:ffe8a2c3613c3da7b443b805dac5838da048ede22b197542531638fedf2e527c,django__django-16256,shared-baseline
